type	typelevel	typeclass	main_type	sac	area_subtype_sac	area_polygons_subtype_sac	n_polygons_subtype_sac	prop_subtype_sac	area_subtype	area_polygons_subtype	n_polygons_subtype	prop_subtype	area_type_sac	area_polygons_sac	n_polygons_sac	prop_type_sac	area_type	area_polygons	n_polygons	prop_type	area_type_insac	prop_type_insac	sample_type	extra_subtype	n_infinite_flanders	n_infinite_sac	n_infinite_subtype	N	N_sac	N_subtype	n_finite_flanders_tot	n_finite_flanders	n_finite_sac_tot	n_finite_sac	n_finite_subtype_tot	n_finite_subtype	n_extra_sac	n_extra_subtype
53	2	7	31	1	3.35492040978478	7.26214479752404	15	0.461973769915551	3.99415160688393	8.896440248836	20	0.448960651133078	512.805821355955	922.956871894821	1261	0.555611900156472	718.094903303641	1284.88221737438	1755	0.558879945253697	512.805821355955	0.714119845436529	1	0	80	80	0	7012.64554007462	5007.86934917925	39.0053867859759	79.1088105060686	0.369594271926454	78.7575855469888	0.515254351985128	0	0	0.145660080058674	0
55	2	7	32	0	15.7022122229102	31.1106965798877	34	0.504720689316267	69.4822953566945	125.315700131	249	0.55445802308937	15.7022122229102	31.1106965798877	34	0.504720689316267	71.579506871244	128.088359998502	256	0.558829130703843	55.8772946483338	0.780632573354339	1	1	80	80	40	699.018621789492	153.341916239357	678.538040592719	71.8768011163234	15.7674288964098	0	0	37.8258992391381	8.54822504533361	0	0
55	2	7	32	1	53.7800831337843	94.205003551112	215	0.570883510498519	69.4822953566945	125.315700131	249	0.55445802308937	55.8772946483338	96.9776634186146	222	0.576187264969804	71.579506871244	128.088359998502	256	0.558829130703843	55.8772946483338	0.780632573354339	1	1	80	80	40	699.018621789492	545.676705550135	678.538040592719	71.8768011163234	54.0034502665633	69.8827666473746	67.2598955187019	37.8258992391381	29.2776741938045	13.2564452521386	0
56	2	7	32	1	2.09721151454949	2.7726598675026	7	0.756389753799299	2.09721151454949	2.7726598675026	7	0.756389753799299	55.8772946483338	96.9776634186146	222	0.576187264969804	71.579506871244	128.088359998502	256	0.558829130703843	55.8772946483338	0.780632573354339	1	0	80	80	0	699.018621789492	545.676705550135	20.4805811967724	71.8768011163234	2.10592195335024	69.8827666473746	2.62287112867264	0	0	0.516949175322401	0
58	2	7	33	0	0.496352116789029	0.867834092397971	10	0.571943555959556	4.76636865855477	9.07560393156367	46	0.525184736409443	774.354204491162	1288.98424324981	1688	0.600747610799997	990.591149903711	1649.77693400016	2187	0.600439446987452	216.236945412549	0.218290810929987	0	0	0	0	0	9673.74169827843	7562.052778234	46.5465689311989	0	0	0	0	0	0	0	0
58	2	7	33	1	4.27001654176574	8.2077698391657	36	0.520240774953282	4.76636865855477	9.07560393156367	46	0.525184736409443	216.236945412549	360.792690750358	499	0.599338487048701	990.591149903711	1649.77693400016	2187	0.600439446987452	216.236945412549	0.218290810929987	0	0	0	0	0	9673.74169827843	2111.68892004442	46.5465689311989	0	0	0	0	0	0	0	0
59	2	7	33	0	772.32899910863	1285.38938760313	1673	0.600852167099961	928.306786162028	1574.04797872495	2021	0.589757617753175	774.354204491162	1288.98424324981	1688	0.600747610799997	990.591149903711	1649.77693400016	2187	0.600439446987452	216.236945412549	0.218290810929987	0	0	0	0	0	9673.74169827843	7562.052778234	9065.49595861355	0	0	0	0	0	0	0	0
59	2	7	33	1	155.977787053398	288.658591121825	348	0.540353870803622	928.306786162028	1574.04797872495	2021	0.589757617753175	216.236945412549	360.792690750358	499	0.599338487048701	990.591149903711	1649.77693400016	2187	0.600439446987452	216.236945412549	0.218290810929987	0	0	0	0	0	9673.74169827843	2111.68892004442	9065.49595861355	0	0	0	0	0	0	0	0
60	2	7	33	0	1.06541463075343	1.72446667251478	3	0.617822685549351	35.2205743523531	43.0614314883897	95	0.817914619532548	774.354204491162	1288.98424324981	1688	0.600747610799997	990.591149903711	1649.77693400016	2187	0.600439446987452	216.236945412549	0.218290810929987	0	0	0	0	0	9673.74169827843	7562.052778234	343.950921409698	0	0	0	0	0	0	0	0
60	2	7	33	1	34.1551597215997	41.3369648158749	92	0.826261915303536	35.2205743523531	43.0614314883897	95	0.817914619532548	216.236945412549	360.792690750358	499	0.599338487048701	990.591149903711	1649.77693400016	2187	0.600439446987452	216.236945412549	0.218290810929987	0	0	0	0	0	9673.74169827843	2111.68892004442	343.950921409698	0	0	0	0	0	0	0	0
61	2	7	33	0	0.463438634989763	1.00255488176659	2	0.462257621421325	22.2974207307753	23.5919198552584	25	0.945129555694274	774.354204491162	1288.98424324981	1688	0.600747610799997	990.591149903711	1649.77693400016	2187	0.600439446987452	216.236945412549	0.218290810929987	0	0	0	0	0	9673.74169827843	7562.052778234	217.748249323977	0	0	0	0	0	0	0	0
61	2	7	33	1	21.8339820957855	22.5893649734918	23	0.966560242902237	22.2974207307753	23.5919198552584	25	0.945129555694274	216.236945412549	360.792690750358	499	0.599338487048701	990.591149903711	1649.77693400016	2187	0.600439446987452	216.236945412549	0.218290810929987	0	0	0	0	0	9673.74169827843	2111.68892004442	217.748249323977	0	0	0	0	0	0	0	0
63	2	7	34	0	1059.00094292969	1612.54570867328	1683	0.656726154944769	1597.52418723987	2502.17154813826	2543	0.638455100502006	1188.97611918786	1793.06601983469	1822	0.663096676885037	1783.17986918643	2774.50394085784	2845	0.642702229730873	594.203749998566	0.333227040225432	1	1	80	80	40	17413.8659100237	11611.094913944	15600.8221410144	79.6387098584927	47.2961086490542	0	0	39.9002546201655	26.4499327167591	0	0
63	2	7	34	1	538.523244310185	889.625839464984	860	0.605336783646089	1597.52418723987	2502.17154813826	2543	0.638455100502006	594.203749998566	981.43792102315	1023	0.605442012449558	1783.17986918643	2774.50394085784	2845	0.642702229730873	594.203749998566	0.333227040225432	1	1	80	80	40	17413.8659100237	5802.77099607975	15600.8221410144	79.6387098584927	24.0510209579925	78.9254936983755	71.52969486533	39.9002546201655	13.4503219034064	47.4786739073375	0
64	2	7	34	0	110.318624211417	125.583975255006	68	0.878445072210912	111.163575150748	126.428926194337	69	0.879257449200161	1188.97611918786	1793.06601983469	1822	0.663096676885037	1783.17986918643	2774.50394085784	2845	0.642702229730873	594.203749998566	0.333227040225432	1	1	80	80	40	17413.8659100237	11611.094913944	1085.58178858153	79.6387098584927	4.92694711138118	0	0	38.6128176573376	38.3193228097174	0	33.3923756983363
64	2	7	34	1	0.844950939330912	0.844950939330912	1	1	111.163575150748	126.428926194337	69	0.879257449200161	594.203749998566	981.43792102315	1023	0.605442012449558	1783.17986918643	2774.50394085784	2845	0.642702229730873	594.203749998566	0.333227040225432	1	1	80	80	40	17413.8659100237	5802.77099607975	1085.58178858153	79.6387098584927	0.037736407787475	78.9254936983755	0.112231149732325	38.6128176573376	0.293494847620156	0.0744947419448505	0.181263697887831
65	2	7	34	0	15.8953197016583	47.2156978830364	58	0.336653283004193	59.9500089016381	121.489828013936	199	0.493457023371219	1188.97611918786	1793.06601983469	1822	0.663096676885037	1783.17986918643	2774.50394085784	2845	0.642702229730873	594.203749998566	0.333227040225432	1	1	80	80	40	17413.8659100237	11611.094913944	585.44930568006	79.6387098584927	0.709901886906063	0	0	37.5017988076693	9.94333599538273	0	9.23343410847667
65	2	7	34	1	44.0546891999798	74.2741301308995	141	0.593136387088459	59.9500089016381	121.489828013936	199	0.493457023371219	594.203749998566	981.43792102315	1023	0.605442012449558	1783.17986918643	2774.50394085784	2845	0.642702229730873	594.203749998566	0.333227040225432	1	1	80	80	40	17413.8659100237	5802.77099607975	585.44930568006	79.6387098584927	1.96752928391009	78.9254936983755	5.85159231129942	37.5017988076693	27.5584628122866	3.88406302738933	21.7068705009872
66	2	7	34	0	3.76123234509891	7.72063802337236	13	0.487166000233749	14.5420978941688	24.4136385113076	34	0.595654674227826	1188.97611918786	1793.06601983469	1822	0.663096676885037	1783.17986918643	2774.50394085784	2845	0.642702229730873	594.203749998566	0.333227040225432	1	1	80	80	40	17413.8659100237	11611.094913944	142.012674747742	79.6387098584927	0.16798063763381	0	0	31.3818189683457	8.11673208437901	0	7.9487514467452
66	2	7	34	1	10.7808655490699	16.6930004879352	21	0.645831500266338	14.5420978941688	24.4136385113076	34	0.595654674227826	594.203749998566	981.43792102315	1023	0.605442012449558	1783.17986918643	2774.50394085784	2845	0.642702229730873	594.203749998566	0.333227040225432	1	1	80	80	40	17413.8659100237	5802.77099607975	142.012674747742	79.6387098584927	0.48148492382741	78.9254936983755	1.43197537201373	31.3818189683457	23.2650868839667	0.95049044818632	21.833111511953
77	1	8	42	1	1.55213860896808	2.2173408699544	1	0.7	1.55213860896808	2.2173408699544	1	0.7	1.55213860896808	2.2173408699544	1	0.7	1.55213860896808	2.2173408699544	1	0.7	1.55213860896808	1	0	0	0	0	0	15.1576036032039	15.1576036032039	15.1576036032039	0	0	0	0	0	0	0	0
79	2	8	43	1	1.33345436799045	1.4842406688281	6	0.89840845625346	1.33345436799045	1.4842406688281	6	0.89840845625346	276.454364037544	420.579839108677	697	0.657317204323027	299.413632176955	468.507827413862	779	0.639079252591577	276.454364037544	0.923319229079585	1	0	80	80	0	2923.96125172807	2699.74964880414	13.0220153124068	77.8954107395281	0.346911311091028	77.725595753932	0.374902872391139	0	0	0.0279915613001107	0
80	2	8	43	0	21.0241629452408	43.2162782044096	77	0.486487125193849	196.12009566946	319.361804694096	603	0.614100035717532	22.9592681394106	47.9279883051852	82	0.479036758088315	299.413632176955	468.507827413862	779	0.639079252591577	276.454364037544	0.923319229079585	1	1	80	80	40	2923.96125172807	224.211602923932	1915.23530927207	77.8954107395281	5.46964343663025	0	0	39.2017337970518	4.20244359086102	0	0
80	2	8	43	1	175.095932724219	276.145526489686	526	0.634071226682568	196.12009566946	319.361804694096	603	0.614100035717532	276.454364037544	420.579839108677	697	0.657317204323027	299.413632176955	468.507827413862	779	0.639079252591577	276.454364037544	0.923319229079585	1	1	80	80	40	2923.96125172807	2699.74964880414	1915.23530927207	77.8954107395281	45.5529345781859	77.725595753932	49.2285073251081	39.2017337970518	34.9992902061907	3.67557274692217	0
81	2	8	43	0	0.384943138504769	1.92471569252384	1	0.2	7.57121853646799	11.7701600615008	21	0.64325535905266	22.9592681394106	47.9279883051852	82	0.479036758088315	299.413632176955	468.507827413862	779	0.639079252591577	276.454364037544	0.923319229079585	1	0	80	80	0	2923.96125172807	224.211602923932	73.9376810201952	77.8954107395281	0.100146755734457	0	0	0	0	0	0
81	2	8	43	1	7.18627539796322	9.84544436897697	20	0.72990868960747	7.57121853646799	11.7701600615008	21	0.64325535905266	276.454364037544	420.579839108677	697	0.657317204323027	299.413632176955	468.507827413862	779	0.639079252591577	276.454364037544	0.923319229079585	1	0	80	80	0	2923.96125172807	2699.74964880414	73.9376810201952	77.8954107395281	1.86958045210473	77.725595753932	2.02043305955069	0	0	0.150852607445961	0
82	2	8	43	0	1.550162055665	2.78699440825176	4	0.556212833106254	94.3888636030363	135.891621989437	149	0.694589277993701	22.9592681394106	47.9279883051852	82	0.479036758088315	299.413632176955	468.507827413862	779	0.639079252591577	276.454364037544	0.923319229079585	1	1	80	80	40	2923.96125172807	224.211602923932	921.766246123402	77.8954107395281	0.403289954304727	0	0	38.3762959967688	0.630259499058592	0	0.226969544753866
82	2	8	43	1	92.8387015473713	133.104627581186	145	0.69748665568179	94.3888636030363	135.891621989437	149	0.694589277993701	276.454364037544	420.579839108677	697	0.657317204323027	299.413632176955	468.507827413862	779	0.639079252591577	276.454364037544	0.923319229079585	1	1	80	80	40	2923.96125172807	2699.74964880414	921.766246123402	77.8954107395281	24.1529042514771	77.725595753932	26.1017524968822	38.3762959967688	37.7460364977102	1.94884824540508	11.644284000828
83	1	8	44	0	0.263478505684251	0.319276020473649	4	0.825237377030002	41.1309978845014	98.7788244335016	205	0.416394891520409	0.263478505684251	0.319276020473649	4	0.825237377030002	41.1309978845014	98.7788244335016	205	0.416394891520409	40.8675193788172	0.99359416208612	0	0	0	0	0	401.669901215834	2.57303228207277	401.669901215834	0	0	0	0	0	0	0	0
83	1	8	44	1	40.8675193788172	98.459548413028	201	0.415069132831912	41.1309978845014	98.7788244335016	205	0.416394891520409	40.8675193788172	98.459548413028	201	0.415069132831912	41.1309978845014	98.7788244335016	205	0.416394891520409	40.8675193788172	0.99359416208612	0	0	0	0	0	401.669901215834	399.096868933762	401.669901215834	0	0	0	0	0	0	0	0
84	1	8	45	1	2.25863962163875	2.88140834320545	15	0.783866551564885	2.25863962163875	2.88140834320545	15	0.783866551564885	2.25863962163875	2.88140834320545	15	0.783866551564885	2.25863962163875	2.88140834320545	15	0.783866551564885	2.25863962163875	1	0	0	0	0	0	22.0570275550659	22.0570275550659	22.0570275550659	0	0	0	0	0	0	0	0
86	1	8	47	0	0.358118375292281	0.830015266261881	2	0.431459986158002	9.59352628165884	14.156136782792	24	0.677693810738011	0.358118375292281	0.830015266261881	2	0.431459986158002	9.59352628165884	14.156136782792	24	0.677693810738011	9.23540790636655	0.962670829809791	0	0	0	0	0	93.6867800943246	3.49724975871368	93.6867800943246	0	0	0	0	0	0	0	0
86	1	8	47	1	9.23540790636655	13.3261215165301	22	0.693030443622375	9.59352628165884	14.156136782792	24	0.677693810738011	9.23540790636655	13.3261215165301	22	0.693030443622375	9.59352628165884	14.156136782792	24	0.677693810738011	9.23540790636655	0.962670829809791	0	0	0	0	0	93.6867800943246	90.1895303356109	93.6867800943246	0	0	0	0	0	0	0	0
91	1	10	52	0	22.59391254655	29.146556237723	32	0.775182919116456	359.926596124175	409.499734956819	241	0.878942195559976	22.59391254655	29.146556237723	32	0.775182919116456	359.926596124175	409.499734956819	241	0.878942195559976	337.332683577624	0.937226332285944	0	0	0	0	0	3514.90816527514	220.643677212403	3514.90816527514	0	0	0	0	0	0	0	0
91	1	10	52	1	337.332683577624	380.353178719096	209	0.886893294052779	359.926596124175	409.499734956819	241	0.878942195559976	337.332683577624	380.353178719096	209	0.886893294052779	359.926596124175	409.499734956819	241	0.878942195559976	337.332683577624	0.937226332285944	0	0	0	0	0	3514.90816527514	3294.26448806274	3514.90816527514	0	0	0	0	0	0	0	0
92	1	10	53	0	7726.82777078693	9726.26420575496	5691	0.794429146415231	16749.8834902234	19686.4183705631	10537	0.850834477604587	8108.79610003501	10421.0588463533	5978	0.778116333435022	17423.1765363554	20779.9869298167	11160	0.83845945597566	9314.38043632039	0.534597145181012	1	0	80	0	0	170148.208362846	79187.4619144044	163573.080959213	79.962873150181	35.461923237677	0	0	0	0	0	0
92	1	10	53	1	9023.05571943646	9960.15416480811	4846	0.905915266986261	16749.8834902234	19686.4183705631	10537	0.850834477604587	9314.38043632039	10358.9280834634	5182	0.899164504403649	17423.1765363554	20779.9869298167	11160	0.83845945597566	9314.38043632039	0.534597145181012	1	0	80	0	0	170148.208362846	90960.7464484413	163573.080959213	79.962873150181	41.4109022206601	0	0	0	0	0	0
93	2	10	53	0	381.968329248087	694.794640598321	287	0.549757161222711	673.293046132016	1093.56855925359	623	0.615684348671808	8108.79610003501	10421.0588463533	5978	0.778116333435022	17423.1765363554	20779.9869298167	11160	0.83845945597566	9314.38043632039	0.534597145181012	1	1	80	0	80	170148.208362846	79187.4619144044	6575.12740363297	79.962873150181	1.75302620594582	0	0	79.0502135566942	44.8462644496621	0	43.0932382437163
93	2	10	53	1	291.324716883929	398.773918655273	336	0.730551079835716	673.293046132016	1093.56855925359	623	0.615684348671808	9314.38043632039	10358.9280834634	5182	0.899164504403649	17423.1765363554	20779.9869298167	11160	0.83845945597566	9314.38043632039	0.534597145181012	1	1	80	0	80	170148.208362846	90960.7464484413	6575.12740363297	79.962873150181	1.33702148589805	0	0	79.0502135566942	34.2039491070321	0	32.8669276211341
95	2	10	54	0	1199.12805765352	1630.56729244884	1212	0.735405440306996	3300.93423099632	4022.63319499264	2738	0.820590412047839	1199.12805765352	1630.56729244884	1212	0.735405440306996	3350.38767959549	4102.43770278372	2788	0.816682158834995	2151.25962194196	0.642092744980992	1	1	80	0	80	32718.6296835497	11710.2349380227	32235.6858495735	79.8073031477891	28.563612800095	0	0	79.8044232882405	28.9904967482202	0	0.426883948125134
95	2	10	54	1	2101.8061733428	2392.0659025438	1526	0.878657302504781	3300.93423099632	4022.63319499264	2738	0.820590412047839	2151.25962194196	2471.87041033489	1576	0.870296279670467	3350.38767959549	4102.43770278372	2788	0.816682158834995	2151.25962194196	0.642092744980992	1	1	80	0	80	32718.6296835497	21008.394745527	32235.6858495735	79.8073031477891	50.0656934286827	0	0	79.8044232882405	50.8139265400204	0	0.74823311133764
96	2	10	54	1	49.4534485991623	79.8045077910845	50	0.619682395994767	49.4534485991623	79.8045077910845	50	0.619682395994767	2151.25962194196	2471.87041033489	1576	0.870296279670467	3350.38767959549	4102.43770278372	2788	0.816682158834995	2151.25962194196	0.642092744980992	1	1	80	0	80	32718.6296835497	21008.394745527	482.943833976195	79.8073031477891	1.17799691901132	0	0	68.7533244109451	68.7533244109451	0	67.5753274919337
97	1	10	55	1	3.02350389026181	5.61367708556242	11	0.538595976251971	3.02350389026181	5.61367708556242	11	0.538595976251971	3.02350389026181	5.61367708556242	11	0.538595976251971	3.02350389026181	5.61367708556242	11	0.538595976251971	3.02350389026181	1	0	0	0	0	0	29.526405178338	29.526405178338	29.526405178338	0	0	0	0	0	0	0	0
98	1	10	56	0	1363.46677603097	2104.40041195178	1661	0.647912235849824	3600.12934334136	4942.36602479814	4124	0.728422242561122	1363.46677603097	2104.40041195178	1661	0.647912235849824	3600.12934334136	4942.36602479814	4124	0.728422242561122	2236.66256731039	0.621272836057188	1	0	80	0	0	35157.5131185679	13315.1052346775	35157.5131185679	79.8206405957725	30.2302448369354	0	0	0	0	0	0
98	1	10	56	1	2236.66256731039	2837.96561284635	2463	0.788121800061951	3600.12934334136	4942.36602479814	4124	0.728422242561122	2236.66256731039	2837.96561284635	2463	0.788121800061951	3600.12934334136	4942.36602479814	4124	0.728422242561122	2236.66256731039	0.621272836057188	1	0	80	0	0	35157.5131185679	21842.4078838905	35157.5131185679	79.8206405957725	49.5903957588371	0	0	0	0	0	0
99	1	10	57	0	2071.16718722378	3429.66724882587	1395	0.603897415392947	3894.81615269981	5786.36037800805	3092	0.673102934878141	2071.16718722378	3429.66724882587	1395	0.603897415392947	3894.81615269981	5786.36037800805	3092	0.673102934878141	1823.64896547603	0.468224659131063	1	0	80	0	0	38035.3139912091	20226.2420627323	38035.3139912091	79.834183031565	42.4538498946036	0	0	0	0	0	0
99	1	10	57	1	1823.64896547603	2356.69312918218	1697	0.773816897454474	3894.81615269981	5786.36037800805	3092	0.673102934878141	1823.64896547603	2356.69312918218	1697	0.773816897454474	3894.81615269981	5786.36037800805	3092	0.673102934878141	1823.64896547603	0.468224659131063	1	0	80	0	0	38035.3139912091	17809.0719284768	38035.3139912091	79.834183031565	37.3803331369615	0	0	0	0	0	0
100	1	10	58	0	215.600637952192	498.714734486888	202	0.432312548723905	256.91858953464	607.764085241044	262	0.422727495377986	5827.32998740363	8482.00324698213	7234	0.687022843274314	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	0	80	0	0	108972.695432471	56907.5194082385	2508.97060092421	79.9420458345472	1.54457019427501	0	0	0	0	0	0
100	1	10	58	1	41.3179515824478	109.049350754156	60	0.378892229038538	256.91858953464	607.764085241044	262	0.422727495377986	5331.47402488136	7415.78114826826	7549	0.718936268248203	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	0	80	0	0	108972.695432471	52065.176024232	2508.97060092421	79.9420458345472	0.296003189549458	0	0	0	0	0	0
101	2	10	58	0	37.0036289702199	51.7125602982439	165	0.71556366106817	346.247354342917	372.812257540062	610	0.928744555309341	5827.32998740363	8482.00324698213	7234	0.687022843274314	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	56907.5194082385	3381.32181975505	79.9420458345472	0.265095237798352	0	0	78.1735802826434	8.35444985721898	0	8.08935461942063
101	2	10	58	1	309.243725372697	321.099697241818	445	0.963076975870853	346.247354342917	372.812257540062	610	0.928744555309341	5331.47402488136	7415.78114826826	7549	0.718936268248203	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	52065.176024232	3381.32181975505	79.9420458345472	2.21543241019142	0	0	78.1735802826434	69.8191304254244	0	67.603698015233
102	2	10	58	0	2215.32250670245	3072.63741565545	2862	0.720984030011196	3960.09400196076	5467.2382877848	5540	0.724331699755727	5827.32998740363	8482.00324698213	7234	0.687022843274314	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	56907.5194082385	38672.792987898	79.9420458345472	15.870644665337	0	0	79.8369107720519	44.6616936899355	0	28.7910490245985
102	2	10	58	1	1744.77149525831	2394.60087212935	2678	0.728627269607064	3960.09400196076	5467.2382877848	5540	0.724331699755727	5331.47402488136	7415.78114826826	7549	0.718936268248203	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	52065.176024232	38672.792987898	79.9420458345472	12.499601452915	0	0	79.8369107720519	35.1752170821165	0	22.6756156292015
103	2	10	58	0	167.332703167801	315.023433326429	303	0.531175415748865	341.006677896629	691.682700930808	767	0.493010273985066	5827.32998740363	8482.00324698213	7234	0.687022843274314	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	56907.5194082385	3330.14333883426	79.9420458345472	1.19877709219841	0	0	78.1461618442359	38.3464880636395	0	37.1477109714411
103	2	10	58	1	173.673974728828	376.65926760438	464	0.461090406279993	341.006677896629	691.682700930808	767	0.493010273985066	5331.47402488136	7415.78114826826	7549	0.718936268248203	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	52065.176024232	3330.14333883426	79.9420458345472	1.24420617413433	0	0	78.1461618442359	39.7996737805964	0	38.5554676064621
104	2	10	58	0	995.277374827965	1547.25150960012	1080	0.643255067875286	2955.46592286954	4143.17098904299	3461	0.713334286874847	5827.32998740363	8482.00324698213	7234	0.687022843274314	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	56907.5194082385	28861.9719030228	79.9420458345472	7.13020046135684	0	0	79.7816244726964	26.8671159935418	0	19.7369155321849
104	2	10	58	1	1960.18854804157	2595.91947944287	2381	0.755103755553414	2955.46592286954	4143.17098904299	3461	0.713334286874847	5331.47402488136	7415.78114826826	7549	0.718936268248203	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	52065.176024232	28861.9719030228	79.9420458345472	14.0428564368885	0	0	79.7816244726964	52.9145084791547	0	38.8716520422661
105	2	10	58	0	2038.0299167511	2687.32785806578	2397	0.758385289920667	2776.10812866795	3697.61731517673	3287	0.750782975099539	5827.32998740363	8482.00324698213	7234	0.687022843274314	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	56907.5194082385	27110.430944023	79.9420458345472	14.600514610502	0	0	79.7675567387559	58.5599189530598	0	43.9594043425578
105	2	10	58	1	738.078211916848	1010.28945711094	890	0.73056113445693	2776.10812866795	3697.61731517673	3287	0.750782975099539	5331.47402488136	7415.78114826826	7549	0.718936268248203	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	52065.176024232	27110.430944023	79.9420458345472	5.28761704046231	0	0	79.7675567387559	21.2076377856961	0	15.9200207452338
106	2	10	58	0	158.763219031893	309.33573554922	225	0.513239179269126	522.963337012554	917.498759533958	856	0.56998805892467	5827.32998740363	8482.00324698213	7234	0.687022843274314	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	56907.5194082385	5107.06383801322	79.9420458345472	1.13738502071683	0	0	78.7813493629455	23.9167447109914	0	22.7793596902746
106	2	10	58	1	364.200117980661	608.163023984739	631	0.598852780615285	522.963337012554	917.498759533958	856	0.56998805892467	5331.47402488136	7415.78114826826	7549	0.718936268248203	11158.804012285	15897.7843952504	14783	0.70190938151223	5331.47402488136	0.477781850009357	1	1	80	0	80	108972.695432471	52065.176024232	5107.06383801322	79.9420458345472	2.60914184822175	0	0	78.7813493629455	54.8646046519541	0	52.2554628037324
107	1	10	59	1	1.0490833954293	1.0490833954293	1	1	1.0490833954293	1.0490833954293	1	1	1.0490833954293	1.0490833954293	1	1	1.0490833954293	1.0490833954293	1	1	1.0490833954293	1	0	0	0	0	0	10.2449550334893	10.2449550334893	10.2449550334893	0	0	0	0	0	0	0	0
